corpus,id,text,labels,labels_final
cards_single,235109,"The extreme snow event in New Zealand that is forecast this weekend is noteworthy in the context of climatology since, according to the IPCC-type predictions, such events should be becoming less common. The forecasts for this event are quite serious. The newsagency TVNZ just released the article",['1_3_0'],['1_3_0']
cards_single,235113,"It is also informative to put this in the context of the lesser, but opposite, tendency of increasing sea ice coverage around Antarctica over the same period.",['1_1_1'],['1_1_1']
cards_single,235115,"On the news there are plenty of reports of winter storms hitting places all over Europe, into Asia, and even in the Eastern USA. There are some pretty grim cold weather stories.",['1_3_0'],['1_3_0']
cards_single,235119,"Global sea ice area, as of Sunday morning, stood at 1.005 million square kilometers above average.",['1_1_0'],['1_1_0']
cards_single,235127,"2. Some alternate techniques that determine CO 2 concentration over time contradict the slow changing ice record, but this may in fact be due to 1). This could mean present levels are not quite so extremely high or unusually fast changing as thought.",['5_1_0'],['5_1_0']
cards_single,235128,"At the U.N. climate conference in Lima, Peru, in December, attendees were told that their countries should cut carbon emissions to avoid future damage from storms like typhoon Hagupit, which hit the Philippines during the conference, killing at least 21 people and forcing more than a million into shelters. Yet the trend for landfalling typhoons around the Philippines has actually declined since 1950, according to a study published in 2012 by the American Meteorological Societys Journal of Climate. Again, were told that things are worse than ever, but the facts dont support this.",['1_7_0'],['1_7_0']
cards_single,235140,There hasnt been any sea level rise in the San Francisco Bay for at least 70 years.,['1_6_0'],['1_6_0']
cards_single,235148,Theres no indication that global warming will result in stronger storms. The World Meteorological Organisation announced earlier this year they find no connection between global warming and hurricane activity.,['1_7_0'],['1_7_0']
cards_single,235149,What will happen this winter if we keep going on with this trend? Ten degrees below normal with high precipitations? SNOW! A LOT OF SNOW!,['1_3_0'],['1_3_0']
cards_single,235158,"In Siberia today the permafrost is supposed to be gradually melting, so we are told. But if you ask local Russian scientists, this cannot be confirmed ( see video above ).",['1_1_0'],['1_1_0']
cards_single,235159,"So the data may very well be real. Notice also that the trend in DMI plots for the last few years since 2000 has been ever so slightly below the mean. Since the sea ice melt may be driven more by wind and currents, what effect it may have on the 2009 sea ice melt season remains to be seen. I think it would be safe to say though, that NSIDC??s director, Mark Serreze won??t be issuing an ???ice free north pole?? soundbite this year.",['1_1_0'],['1_1_0']
cards_single,235164,"Back around 18,000 years ago during the deepest part of the last Ice Age, a period known as the Wisconsin, sea levels were about 400 feet lower than now. That was because lots of the water was bound up in land ice. Then about 15,000 years ago huge ice sheets covering North America and Eurasian land masses began to rapidly melt, causing sea levels to rise at the rate of roughly 16 feet per century up until the beginning of the Holocene Optimum. Between about 8,000 to 5,000 years ago the rate of rise declined precipitously, and has been relatively stable ever since.",['1_6_0'],['1_6_0']
cards_single,235166,"Although there have been year-to-year and decadal-scale oscillations in the annual number of freezing rain-days in the United States, recent numbers are about the same as the 50-year average.?? Thus, it would appear that there is nothing extreme or unusual about the current level of occurrence of this particular weather phenomenon, which finding represents just one more example of the superiority of our contention that real-world data fail to support climate-alarmist predictions of warming-induced increases in extreme weather events. Reviewed 28 September 2005",['1_7_0'],['1_7_0']
cards_single,235177,Decline in the extent of Arctic sea ice may have more to do with changes in circulation patterns of fresh water entering the Arctic Ocean from rivers in Russia than changes in atmospheric levels of carbon dioxide according to a new article in Nature :,['2_1_0'],['2_1_0']
cards_single,235185,"And the reason they left out those mechanisms that are capable of causing more rapid sea-level rises, they explained in their report, was that we do not yet understand those mechanisms well enough to model them and arrive at the sort of quantitative conclusion that the IPCC was emphasizing. And, in addition, we didn't know at that time, we didn't have enough data to know whether, on balance, the Antarctic ice sheet, the larger of the two, was gaining mass or losing mass.",['5_1_0'],['5_1_0']
cards_single,235193,"The real-world data-based results of Holgate and Boretti, as well as those of other researchers (Morner, 2004; Jevrejeva et al., 2006; Wppelmann et al., 2009; Houston and Dean, 2011), all suggest that rising atmospheric CO2 emissions are exerting no discernible influence on the rate of sea level rise. Clearly, SCC damages that are based on model projections of a CO2-induced acceleration of SLR must be considered inflated and unlikely to occur.",['1_6_0'],['1_6_0']
cards_single,235204,Study after study shows no increase in extreme weather events over the past century. Or even in the last decade. That changed in the last five years when activists realized you cant raise money without a good dose of fear.,['1_7_0'],['1_7_0']
cards_single,235206,"One also has to question sea level rise due to thermal expansion. Ocean heat content does not seem to be rising. As far as measuring sea level rise, it is an extremely complex affair that is fraught with vast uncertainty. Id also be very suspicious of anyone claiming they can measure sea levels to the millimetre. Its hard enough to do it in inches. Thats why sea level projections among experts range so widely. Of course, that allows a lot of flexibility when drawing conclusions.",['5_1_0'],['5_1_0']
cards_single,235207,"Santa Claus is just back from the North Pole, and reports that Nobel Laureate Albert Arnold Gore wasincorrectabout hisice-free Arctic in December 2014 prediction. In fact, Arctic sea ice extent is at a 10 year high for the date.",['1_1_3'],['1_1_3']
